Latitude,Longitude,Sample Date,pet,ppt,aet,def,pdsi,q,soil,tmax,tmin,vpd
-30.77586667,29.03221667,12-03-2014,140.3,133.20000000000002,126.9,13.400001,-1.5799999,6.7,3.9,26.75,15.21,0.96
-27.902778,24.615556,23-05-2014,210.3,43.0,40.8,169.5,-1.28,2.1,0.2,33.66,17.24,2.22
-28.338333,31.373611,12-03-2014,146.90001,242.5,146.90001,0.0,-0.59999996,40.1,61.7,28.67,17.83,0.95
-28.068333,31.55,12-03-2014,154.90001,230.4,154.90001,0.0,-0.76,16.3,65.3,30.8,20.27,1.26
-24.679167,30.8025,13-03-2014,133.7,374.2000000000001,133.7,0.0,2.56,129.0,125.9,26.49,15.67,0.84
-25.20639,27.558,13-03-2014,174.0,182.3,173.3,0.7,-0.75,9.1,4.7000003,31.42,18.19,1.51
-27.573056,24.746389,13-03-2014,211.90001,49.900000000000006,47.4,164.5,-1.4399999,2.5,0.3,33.27,16.98,2.11
-31.394444,20.947222,13-03-2014,240.3,2.0,1.9,238.40001,-1.0699999,0.1,0.0,32.16,14.059999,2.18
-33.08883333,19.21878333,13-03-2014,198.90001,1.7000000000000002,2.4,196.5,-1.36,0.1,5.6,27.48,12.15,1.31
-33.897778,20.012778,13-03-2014,193.5,2.0,2.0,191.5,-2.53,0.1,1.9,30.31,15.37,1.4699999
-27.902778,24.615556,14-03-2014,210.3,43.0,40.8,169.5,-1.28,2.1,0.2,33.66,17.24,2.22
-27.573056,24.746389,15-03-2014,211.90001,49.900000000000006,47.4,164.5,-1.4399999,2.5,0.3,33.27,16.98,2.11
-28.96362,19.15486,15-03-2014,262.0,0.9,0.90000004,261.1,-1.06,0.0,0.0,36.719997,17.63,3.0
-27.902778,24.615556,21-11-2014,223.7,39.0,37.100002,186.6,-1.9,2.0,0.2,35.41,18.3,2.3999999
-25.99136,27.84208,17-03-2014,160.1,177.9,160.1,0.0,-0.59999996,8.9,13.0,27.859999,15.42,1.13
-28.735556,29.820556,17-03-2014,159.40001,110.5,132.3,27.1,3.55,5.5,15.900001,29.41,16.039999,1.22
-26.73806,27.59194,17-03-2014,164.40001,130.0,123.8,40.600002,-0.57,6.5,3.1000001,27.939999,14.929999,1.1899999
-27.935,26.126667,17-03-2014,194.8,54.6,51.9,142.90001,-1.5899999,2.7,0.5,31.07,15.25,1.68
-28.1175,26.719444,17-03-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-28.116667,26.725278,17-03-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-29.042222,24.6,17-03-2014,219.1,31.0,29.5,189.6,-1.18,1.6,0.1,33.489998,16.48,2.25
-29.033333,23.983333,17-03-2014,217.3,27.5,26.2,191.1,-0.84,1.4,0.2,34.09,16.64,2.34
-23.658056,31.05,18-03-2014,139.0,172.70000000000002,139.0,0.0,2.75,8.6,25.800001,32.16,20.539999,1.4
-23.281,30.54305556,18-03-2014,140.40001,174.5,140.40001,0.0,-0.82,8.700000000000001,32.4,31.13,20.22,1.3299999
-27.169444,29.233889,18-03-2014,152.1,156.3,148.8,3.3,-0.68,7.800000000000001,3.6000001,26.42,13.179999,0.93
-26.861111,28.884722,18-03-2014,156.1,156.20000000000002,148.8,7.3,-0.69,7.800000000000001,4.4,26.789999,13.45,0.98999995
-26.98472222,26.63227778,18-03-2014,178.2,93.4,88.8,89.4,-1.5799999,4.7,0.6,29.789999,16.07,1.4399999
-29.028629,24.638389,18-03-2014,218.2,31.8,30.2,188.0,-1.22,1.6,0.1,33.41,16.41,2.24
-33.38056,19.30167,18-03-2014,195.7,2.2,4.0,191.7,-1.1999999,0.1,8.6,27.97,13.0,1.3299999
-33.31388889,19.07472222,18-03-2014,209.40001,2.2,4.6,204.8,-0.53999996,0.1,11.2,30.599998,15.5199995,1.5899999
-25.45963889,28.26430556,18-03-2014,164.7,201.2,164.7,0.0,-0.58,10.1,30.5,29.789999,16.67,1.28
-27.495556,26.074722,18-03-2014,192.0,65.60000000000001,62.4,129.6,-1.6999999,3.3000000000000003,0.6,30.849998,15.71,1.63
-25.447222,30.711667,18-03-2014,140.3,293.0,140.3,0.0,-0.55,14.7,152.90001,27.88,17.06,0.91999996
-29.161667,23.696389,19-03-2014,221.2,23.6,22.5,198.7,1.09,1.2000000000000002,0.1,34.53,17.02,2.45
-27.01011111,26.69808333,19-03-2014,180.0,91.9,87.3,92.700005,-1.56,4.6000000000000005,0.6,29.699999,15.98,1.43
-25.81048333,27.90955222,19-03-2014,163.7,182.2,163.7,0.0,-0.66999996,9.1,13.5,28.859999,16.44,1.23
-27.363611,31.783333,19-03-2014,147.1,189.6,147.1,0.0,-0.91999996,9.5,40.0,30.57,19.65,1.13
-26.648056,27.089444,19-03-2014,168.6,118.9,113.200005,55.4,-0.95,5.9,2.9,28.789999,15.339999,1.28
-26.970278,27.211111,19-03-2014,170.40001,108.4,103.1,67.3,-1.02,5.4,2.4,28.98,15.509999,1.3299999
-26.880278,26.965,19-03-2014,172.40001,104.8,99.700005,72.700005,-1.26,5.2,2.2,29.41,15.83,1.37
-27.044444,27.005,19-03-2014,174.8,98.2,93.3,81.5,-1.3,4.9,1.2,29.48,15.78,1.39
-27.573056,24.746389,19-03-2014,211.90001,49.900000000000006,47.4,164.5,-1.4399999,2.5,0.3,33.27,16.98,2.11
-29.033333,23.983333,19-03-2014,217.3,27.5,26.2,191.1,-0.84,1.4,0.2,34.09,16.64,2.34
-28.376944,24.303056,29-09-2011,220.8,46.6,44.3,176.5,1.0699999,2.3000000000000003,0.3,36.329998,17.51,2.57
-28.376944,24.303056,20-11-2011,220.8,46.6,44.3,176.5,1.0699999,2.3000000000000003,0.3,36.329998,17.51,2.57
-28.376944,24.303056,08-12-2011,220.8,46.6,44.3,176.5,1.0699999,2.3000000000000003,0.3,36.329998,17.51,2.57
-32.595833,19.009444,19-03-2014,223.1,0.9,1.0,222.1,-1.24,0.0,3.1000001,32.48,15.0199995,1.86
-28.376944,24.303056,19-01-2012,204.3,102.0,96.9,107.4,-0.59999996,5.1000000000000005,0.3,32.37,16.77,2.1
-26.03611,30.99778,20-03-2014,148.1,363.6,148.1,0.0,-0.59,91.3,139.7,28.5,18.08,1.0699999
-27.602222,29.942778,20-03-2014,162.40001,185.1,162.40001,0.0,2.36,9.3,19.7,28.81,14.96,1.14
-29.744167,29.905833,20-03-2014,141.6,154.60000000000002,141.6,0.0,-0.83,7.7,73.8,26.84,14.99,0.91999996
-28.376944,24.303056,05-07-2012,204.3,102.0,96.9,107.4,-0.59999996,5.1000000000000005,0.3,32.37,16.77,2.1
-28.376944,24.303056,11-07-2012,231.8,46.7,44.4,187.40001,-1.01,2.3000000000000003,0.3,36.0,17.789999,2.52
-29.7775,29.470833,24-03-2014,137.8,169.5,137.8,0.0,-1.05,31.700000000000003,42.9,24.81,12.46,0.78999996
-28.376944,24.303056,16-08-2012,231.8,46.7,44.4,187.40001,-1.01,2.3000000000000003,0.3,36.0,17.789999,2.52
-28.376944,24.303056,30-08-2012,231.8,46.7,44.4,187.40001,-1.01,2.3000000000000003,0.3,36.0,17.789999,2.52
-28.376944,24.303056,27-09-2012,231.8,46.7,44.4,187.40001,-1.01,2.3000000000000003,0.3,36.0,17.789999,2.52
-28.376944,24.303056,17-01-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,28-02-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-29.987778,29.851667,24-03-2014,135.40001,158.10000000000002,135.40001,0.0,-0.97999996,7.9,76.6,25.97,14.33,0.81
-28.376944,24.303056,14-03-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,11-04-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,25-04-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,09-05-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,20-06-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,04-07-2013,200.90001,86.9,82.6,118.3,-2.36,4.3,0.2,32.399998,17.0,2.1
-28.376944,24.303056,18-07-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,01-08-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,15-08-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,29-08-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,12-09-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,26-09-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,10-10-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,24-10-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,07-11-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,21-11-2013,214.8,53.3,50.600002,164.2,-2.37,2.7,0.2,35.77,18.88,2.48
-28.376944,24.303056,02-01-2014,154.6,78.5,74.5,80.1,-1.92,3.9,0.2,32.82,18.23,1.86
-28.376944,24.303056,16-01-2014,212.7,35.2,33.4,179.3,-1.17,1.8,0.2,33.579998,17.109999,2.25
-28.376944,24.303056,30-01-2014,212.7,35.2,33.4,179.3,-1.17,1.8,0.2,33.579998,17.109999,2.25
-28.376944,24.303056,27-02-2014,212.7,35.2,33.4,179.3,-1.17,1.8,0.2,33.579998,17.109999,2.25
-29.744167,29.905833,24-03-2014,141.6,154.60000000000002,141.6,0.0,-0.83,7.7,73.8,26.84,14.99,0.91999996
-26.45,28.085833,24-03-2014,159.7,154.3,146.90001,12.8,1.6999999,7.7,3.8,27.4,14.45,1.1
-27.935,26.126667,24-03-2014,194.8,54.6,51.9,142.90001,-1.5899999,2.7,0.5,31.07,15.25,1.68
-28.141944,26.417778,24-03-2014,191.90001,61.0,57.9,134.0,-1.4499999,3.0,0.5,30.81,15.549999,1.68
-28.376944,24.303056,05-06-2014,212.7,35.2,33.4,179.3,-1.17,1.8,0.2,33.579998,17.109999,2.25
-28.1175,26.719444,24-03-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-22.225556,29.990556,25-03-2014,151.40001,115.0,109.3,42.100002,-1.12,5.800000000000001,0.2,33.01,21.64,1.7099999
-25.127778,27.628889,25-03-2014,173.40001,185.3,173.40001,0.0,-0.66999996,9.3,6.9,31.48,18.26,1.52
-24.39619444,27.08983333,25-03-2014,175.2,163.4,155.3,19.9,-0.57,8.200000000000001,1.9,32.489998,19.67,1.7199999
-24.69514,27.40906,25-03-2014,178.1,182.4,173.3,4.8,-0.64,9.1,2.6000001,32.2,19.41,1.66
-28.376944,24.303056,23-10-2014,225.6,35.7,34.0,191.6,-1.67,1.8,0.2,35.7,18.1,2.48
-30.733889,29.828333,25-03-2014,130.7,154.10000000000002,130.7,0.0,-1.78,7.7,43.100002,26.07,16.25,0.77
-26.861111,28.884722,25-03-2014,156.1,156.20000000000002,148.8,7.3,-0.69,7.800000000000001,4.4,26.789999,13.45,0.98999995
-28.116667,26.725278,25-03-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-29.160278,26.573333,25-03-2014,192.5,58.2,55.3,137.2,-1.48,2.9000000000000004,0.5,30.519999,14.58,1.6899999
-28.69485,28.23487,25-03-2014,157.3,91.8,104.5,52.8,-0.95,4.6000000000000005,10.1,26.359999,13.08,1.0799999
-29.615556,27.065278,25-03-2014,180.8,71.2,67.700005,113.1,-1.3,3.6,0.5,29.189999,13.889999,1.52
-28.883333,27.89,25-03-2014,161.3,90.8,104.9,56.4,-0.75,4.5,10.900001,27.09,13.559999,1.18
-33.501667,21.624167,25-03-2014,184.0,9.3,8.900001,175.1,-1.61,0.5,0.1,28.39,12.3,1.26
-29.161667,23.696389,26-03-2014,221.2,23.6,22.5,198.7,1.09,1.2000000000000002,0.1,34.53,17.02,2.45
-27.01011111,26.69808333,26-03-2014,180.0,91.9,87.3,92.700005,-1.56,4.6000000000000005,0.6,29.699999,15.98,1.43
-22.935,28.004167,26-03-2014,161.5,123.2,117.0,44.5,2.23,6.2,0.2,32.68,19.869999,1.7099999
-25.20639,27.558,26-03-2014,174.0,182.3,173.3,0.7,-0.75,9.1,4.7000003,31.42,18.19,1.51
-28.376944,24.303056,16-07-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,30-07-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,13-08-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,24-09-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,08-10-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,22-10-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,05-11-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,19-11-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,03-12-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-28.376944,24.303056,31-12-2015,230.7,8.9,8.5,222.2,-2.9399998,0.4,0.2,36.45,18.26,2.6599998
-30.398056,30.601944,26-03-2014,135.7,159.4,135.7,0.0,-2.31,8.0,47.100002,27.039999,20.08,0.72999996
-26.648056,27.089444,26-03-2014,168.6,118.9,113.200005,55.4,-0.95,5.9,2.9,28.789999,15.339999,1.28
-26.970278,27.211111,26-03-2014,170.40001,108.4,103.1,67.3,-1.02,5.4,2.4,28.98,15.509999,1.3299999
-26.880278,26.965,26-03-2014,172.40001,104.8,99.700005,72.700005,-1.26,5.2,2.2,29.41,15.83,1.37
-26.98472222,26.63227778,26-03-2014,178.2,93.4,88.8,89.4,-1.5799999,4.7,0.6,29.789999,16.07,1.4399999
-27.671111,27.236944,26-03-2014,177.90001,80.4,76.4,101.5,-1.3199999,4.0,0.6,29.74,15.309999,1.4599999
-27.044444,27.005,26-03-2014,174.8,98.2,93.3,81.5,-1.3,4.9,1.2,29.48,15.78,1.39
-30.160091,27.40124,26-03-2014,173.5,79.30000000000001,75.4,98.1,-1.3199999,4.0,0.7,28.609999,13.88,1.42
-30.336111,27.359444,26-03-2014,173.6,79.7,75.8,97.8,-1.37,4.0,0.7,28.64,13.41,1.41
-22.935,28.004167,27-03-2014,161.5,123.2,117.0,44.5,2.23,6.2,0.2,32.68,19.869999,1.7099999
-30.830556,26.921389,27-03-2014,177.6,66.4,63.100002,114.5,-1.24,3.3000000000000003,0.6,29.33,13.03,1.4699999
-22.548889,28.898056,27-03-2014,154.7,127.5,121.1,33.600002,2.37,6.4,0.1,32.25,19.199999,1.55
-22.91028,29.61111,27-03-2014,142.5,187.8,142.5,0.0,2.49,9.4,37.3,30.55,18.939999,1.3299999
-30.13573889,30.67422222,27-03-2014,137.8,141.6,136.3,1.5,-2.6,7.1000000000000005,62.100002,27.349998,20.029999,0.78
-27.38972222,26.46388889,27-03-2014,189.40001,74.10000000000001,70.4,119.0,-1.7199999,3.7,0.6,30.619999,16.06,1.5799999
-27.398611,26.614722,27-03-2014,187.7,75.8,72.0,115.700005,-1.6999999,3.8,0.6,30.41,16.07,1.55
-27.902778,24.615556,27-03-2014,210.3,43.0,40.8,169.5,-1.28,2.1,0.2,33.66,17.24,2.22
-29.658056,25.973333,27-03-2014,194.1,42.1,40.0,154.1,-1.38,2.1,0.4,30.32,14.53,1.73
-31.000833,26.353056,27-03-2014,180.0,50.2,47.7,132.3,-1.16,2.5,0.4,29.099998,12.38,1.49
-30.679722,26.7125,27-03-2014,183.40001,61.2,58.2,125.200005,-1.17,3.1,0.5,30.199999,13.58,1.5999999
-30.534167,24.961944,27-03-2014,210.7,26.5,25.2,185.5,-0.78999996,1.3,0.0,31.84,14.7699995,1.9599999
-27.356667,27.286389,27-03-2014,177.3,91.9,87.3,90.0,-1.25,4.6000000000000005,0.7,29.38,15.46,1.39
-22.548889,28.898056,28-03-2014,154.7,127.5,121.1,33.600002,2.37,6.4,0.1,32.25,19.199999,1.55
-29.160278,26.573333,28-03-2014,192.5,58.2,55.3,137.2,-1.48,2.9000000000000004,0.5,30.519999,14.58,1.6899999
-29.803611,30.516111,28-03-2014,134.8,135.9,132.7,2.1000001,-1.6899999,6.800000000000001,80.1,26.66,16.92,0.76
-25.99136,27.84208,31-03-2014,160.1,177.9,160.1,0.0,-0.59999996,8.9,13.0,27.859999,15.42,1.13
-25.513889,31.224444,31-03-2014,139.0,288.90000000000003,139.0,0.0,-0.71,36.1,125.1,28.539999,18.32,1.01
-33.818056,19.694722,31-03-2014,200.1,2.2,3.3,196.8,-1.8199999,0.1,6.0,29.89,15.04,1.43
-32.502778,19.535833,31-03-2014,233.8,0.6000000000000001,0.6,233.2,-1.42,0.0,0.4,32.55,14.71,2.01
-25.681111,31.783333,01-04-2014,135.7,212.4,135.7,0.0,-0.95,10.6,72.8,30.21,19.01,1.01
-27.935,26.126667,01-04-2014,194.8,54.6,51.9,142.90001,-1.5899999,2.7,0.5,31.07,15.25,1.68
-28.1175,26.719444,01-04-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-28.116667,26.725278,01-04-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-27.671111,27.236944,01-04-2014,177.90001,80.4,76.4,101.5,-1.3199999,4.0,0.6,29.74,15.309999,1.4599999
-34.075556,20.145556,01-04-2014,181.7,2.3000000000000003,2.3,179.40001,-2.82,0.1,2.2,29.529999,15.73,1.36
-29.161667,23.696389,02-04-2014,221.2,23.6,22.5,198.7,1.09,1.2000000000000002,0.1,34.53,17.02,2.45
-25.81048333,27.90955222,02-04-2014,163.7,182.2,163.7,0.0,-0.66999996,9.1,13.5,28.859999,16.44,1.23
-22.935,28.004167,02-04-2014,161.5,123.2,117.0,44.5,2.23,6.2,0.2,32.68,19.869999,1.7099999
-24.768889,31.39,02-04-2014,134.1,244.2,134.1,0.0,-0.56,12.2,105.5,30.42,19.49,1.14
-24.9675,31.516667,02-04-2014,136.40001,227.0,136.40001,0.0,2.57,11.4,83.700005,30.789999,20.17,1.1999999
-28.801278,31.955389,02-04-2014,147.6,142.1,135.8,11.8,-2.75,7.1000000000000005,7.0,29.3,20.17,0.83
-29.744167,29.905833,02-04-2014,141.6,154.60000000000002,141.6,0.0,-0.83,7.7,73.8,26.84,14.99,0.91999996
-27.4275,28.525833,02-04-2014,157.90001,130.9,133.6,24.300001,-1.02,6.5,11.7,27.119999,13.38,1.0699999
-27.398611,26.614722,02-04-2014,187.7,75.8,72.0,115.700005,-1.6999999,3.8,0.6,30.41,16.07,1.55
-27.671111,27.236944,02-04-2014,177.90001,80.4,76.4,101.5,-1.3199999,4.0,0.6,29.74,15.309999,1.4599999
-29.033333,23.983333,02-04-2014,217.3,27.5,26.2,191.1,-0.84,1.4,0.2,34.09,16.64,2.34
-28.768056,20.720556,02-04-2014,260.2,3.4000000000000004,3.3,256.9,-0.51,0.2,0.0,36.43,17.619999,2.98
-34.031944,22.053333,02-04-2014,153.90001,20.200000000000003,19.300001,134.6,-2.05,1.0,1.3000001,26.06,15.16,0.78999996
-34.039722,22.133333,02-04-2014,152.40001,21.8,20.800001,131.6,-2.02,1.1,1.4,25.89,15.5,0.75
-33.7075,18.97444444,02-04-2014,203.90001,3.0,6.1,197.8,-1.7099999,0.2,12.900001,29.779999,16.039999,1.43
-28.058889,30.373611,02-04-2014,155.7,151.8,151.5,4.2000003,3.0,7.6,45.4,27.98,14.679999,1.01
-27.495556,26.074722,02-04-2014,192.0,65.60000000000001,62.4,129.6,-1.6999999,3.3000000000000003,0.6,30.849998,15.71,1.63
-27.4,26.624722,02-04-2014,187.7,75.8,72.0,115.700005,-1.6999999,3.8,0.6,30.41,16.07,1.55
-27.01011111,26.69808333,03-04-2014,180.0,91.9,87.3,92.700005,-1.56,4.6000000000000005,0.6,29.699999,15.98,1.43
-22.91028,29.61111,03-04-2014,142.5,187.8,142.5,0.0,2.49,9.4,37.3,30.55,18.939999,1.3299999
-23.658056,31.05,03-04-2014,139.0,172.70000000000002,139.0,0.0,2.75,8.6,25.800001,32.16,20.539999,1.4
-23.281,30.54305556,03-04-2014,140.40001,174.5,140.40001,0.0,-0.82,8.700000000000001,32.4,31.13,20.22,1.3299999
-24.99328,30.81444,03-04-2014,123.5,365.5,123.5,0.0,2.31,102.3,159.5,24.49,13.7699995,0.59999996
-27.937778,31.209444,03-04-2014,151.1,252.0,151.1,0.0,2.26,30.1,78.3,28.66,17.72,1.01
-27.5275,30.858056,03-04-2014,145.8,325.70000000000005,145.8,0.0,2.3799999,114.7,72.8,27.18,15.849999,0.87
-26.648056,27.089444,03-04-2014,168.6,118.9,113.200005,55.4,-0.95,5.9,2.9,28.789999,15.339999,1.28
-26.970278,27.211111,03-04-2014,170.40001,108.4,103.1,67.3,-1.02,5.4,2.4,28.98,15.509999,1.3299999
-26.880278,26.965,03-04-2014,172.40001,104.8,99.700005,72.700005,-1.26,5.2,2.2,29.41,15.83,1.37
-26.98472222,26.63227778,03-04-2014,178.2,93.4,88.8,89.4,-1.5799999,4.7,0.6,29.789999,16.07,1.4399999
-27.044444,27.005,03-04-2014,174.8,98.2,93.3,81.5,-1.3,4.9,1.2,29.48,15.78,1.39
-33.13083,18.86278,03-04-2014,212.90001,1.8,3.9,209.0,-1.14,0.1,10.0,31.14,16.23,1.67
-28.404444,30.013056,04-04-2014,160.8,110.6,134.40001,26.4,3.61,5.5,17.1,29.119999,15.559999,1.18
-28.116667,26.725278,04-04-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-28.735556,29.820556,07-04-2014,159.40001,110.5,132.3,27.1,3.55,5.5,15.900001,29.41,16.039999,1.22
-26.73806,27.59194,07-04-2014,164.40001,130.0,123.8,40.600002,-0.57,6.5,3.1000001,27.939999,14.929999,1.1899999
-26.45,28.085833,07-04-2014,159.7,154.3,146.90001,12.8,1.6999999,7.7,3.8,27.4,14.45,1.1
-26.98472222,26.63227778,07-04-2014,178.2,93.4,88.8,89.4,-1.5799999,4.7,0.6,29.789999,16.07,1.4399999
-27.935,26.126667,07-04-2014,194.8,54.6,51.9,142.90001,-1.5899999,2.7,0.5,31.07,15.25,1.68
-28.141944,26.417778,07-04-2014,191.90001,61.0,57.9,134.0,-1.4499999,3.0,0.5,30.81,15.549999,1.68
-28.1175,26.719444,07-04-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-28.116667,26.725278,07-04-2014,186.2,64.5,61.3,124.9,-1.4,3.2,0.5,30.31,15.799999,1.61
-29.042222,24.6,07-04-2014,219.1,31.0,29.5,189.6,-1.18,1.6,0.1,33.489998,16.48,2.25
-29.028629,24.638389,07-04-2014,218.2,31.8,30.2,188.0,-1.22,1.6,0.1,33.41,16.41,2.24
-29.033333,23.983333,07-04-2014,217.3,27.5,26.2,191.1,-0.84,1.4,0.2,34.09,16.64,2.34
-31.554722,29.245556,07-04-2014,123.6,150.1,123.6,0.0,-1.8,7.5,24.4,25.49,17.25,0.64
-27.01011111,26.69808333,08-04-2014,180.0,91.9,87.3,92.700005,-1.56,4.6000000000000005,0.6,29.699999,15.98,1.43
-34.065833,20.404167,08-04-2014,178.0,3.1,3.0,175.0,-2.82,0.2,1.8000001,30.099998,16.57,1.41
-25.127778,27.628889,08-04-2014,173.40001,185.3,173.40001,0.0,-0.66999996,9.3,6.9,31.48,18.26,1.52
-25.20639,27.558,08-04-2014,174.0,182.3,173.3,0.7,-0.75,9.1,4.7000003,31.42,18.19,1.51
-24.69514,27.40906,08-04-2014,178.1,182.4,173.3,4.8,-0.64,9.1,2.6000001,32.2,19.41,1.66
-22.769722,30.886944,08-04-2014,143.1,208.5,143.1,0.0,-0.84999996,10.4,58.8,32.18,20.38,1.4399999
-27.169444,29.233889,08-04-2014,152.1,156.3,148.8,3.3,-0.68,7.800000000000001,3.6000001,26.42,13.179999,0.93
-26.861111,28.884722,08-04-2014,156.1,156.20000000000002,148.8,7.3,-0.69,7.800000000000001,4.4,26.789999,13.45,0.98999995
-26.648056,27.089444,08-04-2014,168.6,118.9,113.200005,55.4,-0.95,5.9,2.9,28.789999,15.339999,1.28
-26.970278,27.211111,08-04-2014,170.40001,108.4,103.1,67.3,-1.02,5.4,2.4,28.98,15.509999,1.3299999
-26.880278,26.965,08-04-2014,172.40001,104.8,99.700005,72.700005,-1.26,5.2,2.2,29.41,15.83,1.37
-26.98472222,26.63227778,08-04-2014,178.2,93.4,88.8,89.4,-1.5799999,4.7,0.6,29.789999,16.07,1.4399999
-30.570833,29.150556,08-04-2014,138.0,135.4,129.90001,8.1,-1.29,6.800000000000001,7.1,25.23,12.62,0.84
-33.31388889,19.07472222,08-04-2014,209.40001,2.2,4.6,204.8,-0.53999996,0.1,11.2,30.599998,15.5199995,1.5899999
-28.338333,31.373611,08-04-2014,146.90001,242.5,146.90001,0.0,-0.59999996,40.1,61.7,28.67,17.83,0.95
-29.658056,25.973333,27-09-2011,201.6,45.6,43.5,158.1,0.96999997,2.3000000000000003,1.9,33.12,15.2,2.01
-28.068333,31.55,08-04-2014,154.90001,230.4,154.90001,0.0,-0.76,16.3,65.3,30.8,20.27,1.26
-28.308889,31.9025,08-04-2014,150.3,223.2,150.3,0.0,-2.1699998,15.9,63.7,30.529999,20.9,1.16
-25.57877778,29.12747222,08-04-2014,160.6,226.4,160.6,0.0,2.73,16.5,50.4,29.269999,15.839999,1.22
-29.641944,30.6875,09-04-2014,140.5,113.9,128.6,11.900001,-1.76,5.7,63.8,27.65,18.609999,0.84
-25.73411,27.21422,09-04-2014,165.7,168.5,160.40001,5.3,-0.81,8.4,3.8,29.05,15.4,1.25
-28.44555556,32.325,04-06-2014,140.7,223.9,140.7,0.0,-3.04,16.400000000000002,74.8,28.46,20.539999,0.76
-28.75,30.442778,09-04-2014,162.0,108.8,131.40001,30.6,3.74,5.4,16.300001,30.32,17.76,1.25
-29.161667,30.629722,09-04-2014,138.1,123.1,130.3,7.8,-1.38,6.2,57.2,26.07,15.12,0.74
-27.00222,28.76528,09-04-2014,156.7,149.20000000000002,142.1,14.6,-0.77,7.5,3.9,27.08,13.599999,1.04
-27.02314,28.59389,09-04-2014,158.2,145.3,138.40001,19.800001,-0.82,7.300000000000001,3.9,27.3,13.71,1.0699999
-27.273889,28.49,09-04-2014,158.8,133.9,129.2,29.6,-1.3,6.7,7.6,27.21,13.58,1.0799999
-27.4275,28.525833,09-04-2014,157.90001,130.9,133.6,24.300001,-1.02,6.5,11.7,27.119999,13.38,1.0699999
-27.3,28.586944,09-04-2014,158.0,135.4,131.90001,26.1,-1.1,6.800000000000001,9.1,27.24,13.509999,1.0699999
